move_id,move_symbol,move_layer,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id,symbol
board-tile-47,🍋,1,6.5,Good,"Helps in creating a match with 🍋 tiles, useful for clearing space.","['🍉', '🍊', '🍉']",7,58,7,"{'🍎': 0, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 6, '🍒': 9, '🍑': 7, '🥭': 5, '🍍': 3}",,
board-tile-46,🥭,0,6.0,Strategic,Could potentially block off future matches if not used wisely.,"['🍉', '🍊', '🍉']",7,58,7,"{'🍎': 0, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 6, '🍒': 9, '🍑': 7, '🥭': 5, '🍍': 3}",,
board-tile-23,🥭,3,6.0,Strategic,Could potentially block off future matches if not used wisely.,"['🍉', '🍊', '🍉']",7,58,7,"{'🍎': 0, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 6, '🍒': 9, '🍑': 7, '🥭': 5, '🍍': 3}",,
board-tile-41,🍊,3,8.5,Brilliant,"Completes a match immediately, freeing up valuable space and resources.","['🍉', '🍊', '🍉']",7,58,7,"{'🍎': 0, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 6, '🍒': 9, '🍑': 7, '🥭': 5, '🍍': 3}",,
board-tile-7,🍋,1,5.0,Inaccuracy,Doesn't contribute to any immediate matches and is not a critical tile.,"['🍌', '🍉', '🍌']",7,49,3,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 4, '🍉': 6, '🍇': 3, '🍓': 5, '🍒': 6, '🍑': 5, '🥭': 4, '🍍': 3}",,
board-tile-42,🍋,1,5.0,Inaccuracy,Doesn't contribute to any immediate matches and is not a critical tile.,"['🍌', '🍉', '🍌']",7,49,3,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 4, '🍉': 6, '🍇': 3, '🍓': 5, '🍒': 6, '🍑': 5, '🥭': 4, '🍍': 3}",,
board-tile-17,🍓,0,8.0,Strategic,"Matches with existing tiles in the collection slot, freeing up space.","['🍌', '🍉', '🍌']",7,49,3,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 4, '🍉': 6, '🍇': 3, '🍓': 5, '🍒': 6, '🍑': 5, '🥭': 4, '🍍': 3}",,
board-tile-39,🍊,1,7.0,Strategic,"Adds a 🍊 tile, setting up potential matches.",[],7,40,4,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 3, '🍉': 1, '🍇': 0, '🍓': 9, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-25,🍓,0,8.5,Brilliant,"Completes a 🍓 match, removing 3 tiles and opening space.",[],7,40,4,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 3, '🍉': 1, '🍇': 0, '🍓': 9, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-2,🍓,2,6.5,Good,"Adds another 🍓 tile, aiding future matches.",[],7,40,4,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 3, '🍉': 1, '🍇': 0, '🍓': 9, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-9,🍊,1,7.0,Strategic,"Adds a 🍊 tile, setting up potential matches.",[],7,40,4,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 3, '🍉': 1, '🍇': 0, '🍓': 9, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-28,🍊,0,2.5,Inaccuracy,"Duplicates an existing tile, offering no new opportunities.",['🍊'],7,39,5,"{'🍎': 4, '🍐': 4, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 5, '🍇': 2, '🍓': 1, '🍒': 6, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-18,🍇,1,3.0,Strategic,Opens up potential matches with 🍒 and 🍌 tiles.,['🍊'],7,39,5,"{'🍎': 4, '🍐': 4, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 5, '🍇': 2, '🍓': 1, '🍒': 6, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-17,🍓,2,1.5,Mistake,No immediate matches and blocks a more useful tile.,['🍊'],7,39,5,"{'🍎': 4, '🍐': 4, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 5, '🍇': 2, '🍓': 1, '🍒': 6, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-9,🍒,4,4.0,Good,Potential for a future match with 🍌 tiles.,['🍊'],7,39,5,"{'🍎': 4, '🍐': 4, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 5, '🍇': 2, '🍓': 1, '🍒': 6, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-26,🍑,1,3.5,Strategic,Can contribute to a future match with 🍌 and 🍑 tiles.,['🍊'],7,39,5,"{'🍎': 4, '🍐': 4, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 5, '🍇': 2, '🍓': 1, '🍒': 6, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-19,🍍,1,3.5,Inaccuracy,"No immediate match, wastes a slot.","['🥭', '🥭']",7,32,5,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 3, '🥭': 0, '🍍': 3}",,
board-tile-12,🍎,0,8.0,Good,"Completes a 🍎 match, clears 3 slots.","['🥭', '🥭']",7,32,5,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 3, '🥭': 0, '🍍': 3}",,
board-tile-28,🍑,4,5.5,Strategic,"Potential future match, opens up new options.","['🥭', '🥭']",7,32,5,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 3, '🥭': 0, '🍍': 3}",,
board-tile-5,🍋,2,4.0,Mistake,"No immediate match, could block better tiles.","['🥭', '🥭']",7,32,5,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 3, '🥭': 0, '🍍': 3}",,
board-tile-30,🍇,0,7.5,Good,"Completes a 🍇 match, clears 3 slots.","['🥭', '🥭']",7,32,5,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 3, '🥭': 0, '🍍': 3}",,
board-tile-58,🍍,4,4.5,Inaccuracy,"Adds 🍍, which does not form a match and is less useful.","['🍓', '🥭']",7,69,5,"{'🍎': 5, '🍐': 8, '🍊': 3, '🍋': 7, '🍌': 2, '🍉': 11, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 6, '🥭': 7, '🍍': 5}",,
board-tile-39,🍋,0,6.0,Strategic,"Adds 🍋, setting up potential future matches.","['🍓', '🥭']",7,69,5,"{'🍎': 5, '🍐': 8, '🍊': 3, '🍋': 7, '🍌': 2, '🍉': 11, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 6, '🥭': 7, '🍍': 5}",,
board-tile-30,🍑,0,5.5,Good,"Adds 🍑, which can be used for a future match.","['🍓', '🥭']",7,69,5,"{'🍎': 5, '🍐': 8, '🍊': 3, '🍋': 7, '🍌': 2, '🍉': 11, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 6, '🥭': 7, '🍍': 5}",,
board-tile-59,🍋,3,4.5,Inaccuracy,"Adds another 🍋, not forming an immediate match.","['🍓', '🥭']",7,69,5,"{'🍎': 5, '🍐': 8, '🍊': 3, '🍋': 7, '🍌': 2, '🍉': 11, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 6, '🥭': 7, '🍍': 5}",,
board-tile-38,🍐,1,7.5,Brilliant,"Completes a 🍐 match, freeing up slots and reducing risk.","['🍓', '🥭']",7,69,5,"{'🍎': 5, '🍐': 8, '🍊': 3, '🍋': 7, '🍌': 2, '🍉': 11, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 6, '🥭': 7, '🍍': 5}",,
board-tile-26,🍓,3,7.0,Strategic,"Matches another 🍓, freeing up slots and creating more opportunities.","['🍒', '🍓']",7,51,6,"{'🍎': 5, '🍐': 4, '🍊': 2, '🍋': 5, '🍌': 6, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 2, '🍑': 5, '🥭': 4, '🍍': 5}",,
board-tile-47,🍇,0,5.0,Inaccuracy,"No immediate match, but could block future matches.","['🍒', '🍓']",7,51,6,"{'🍎': 5, '🍐': 4, '🍊': 2, '🍋': 5, '🍌': 6, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 2, '🍑': 5, '🥭': 4, '🍍': 5}",,
board-tile-27,🥭,3,6.0,Strategic,"Matches another 🥭, potentially setting up a future match.","['🍒', '🍓']",7,51,6,"{'🍎': 5, '🍐': 4, '🍊': 2, '🍋': 5, '🍌': 6, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 2, '🍑': 5, '🥭': 4, '🍍': 5}",,
board-tile-34,🍑,4,4.0,Inaccuracy,"No immediate match, could block future matches.","['🍒', '🍓']",7,51,6,"{'🍎': 5, '🍐': 4, '🍊': 2, '🍋': 5, '🍌': 6, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 2, '🍑': 5, '🥭': 4, '🍍': 5}",,
board-tile-8,🍊,0,3.0,Inaccuracy,"No immediate match, could block future matches.","['🍒', '🍓']",7,51,6,"{'🍎': 5, '🍐': 4, '🍊': 2, '🍋': 5, '🍌': 6, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 2, '🍑': 5, '🥭': 4, '🍍': 5}",,
board-tile-32,🥭,3,6.0,Strategic,"Matches another 🥭, potentially setting up a future match.","['🍒', '🍓']",7,51,6,"{'🍎': 5, '🍐': 4, '🍊': 2, '🍋': 5, '🍌': 6, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 2, '🍑': 5, '🥭': 4, '🍍': 5}",,
board-tile-36,🍓,0,7.5,Strategic,"Matches with two existing tiles, potentially creating a triple.",['🍐'],7,42,6,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 0, '🍌': 4, '🍉': 3, '🍇': 1, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 4}",,
board-tile-20,🍍,1,6.0,Good,"Adds a useful tile, though not immediately matchable.",['🍐'],7,42,6,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 0, '🍌': 4, '🍉': 3, '🍇': 1, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 4}",,
board-tile-38,🍍,1,6.0,Good,"Adds another useful tile, though not immediately matchable.",['🍐'],7,42,6,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 0, '🍌': 4, '🍉': 3, '🍇': 1, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 4}",,
board-tile-17,🥭,3,8.5,Strategic,"Completes a critical match, freeing up valuable slots.",['🍐'],7,42,6,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 0, '🍌': 4, '🍉': 3, '🍇': 1, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 4}",,
board-tile-2,🍑,4,5.0,Inaccuracy,"No immediate matches, could block future opportunities.",['🍐'],7,42,6,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 0, '🍌': 4, '🍉': 3, '🍇': 1, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 4}",,
board-tile-16,🍒,1,6.5,Strategic,"Matches with an existing tile, potentially setting up future triples.",['🍐'],7,42,6,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 0, '🍌': 4, '🍉': 3, '🍇': 1, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 4}",,
board-tile-6,🍇,4,3.5,Inaccuracy,Doesn't contribute to immediate matches and uses a valuable slot.,"['🍑', '🍎', '🍉', '🍎', '🍐']",7,45,4,"{'🍎': 3, '🍐': 3, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 5, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 5, '🍍': 6}",,
board-tile-28,🍉,2,7.0,Strategic,"Completes a match, freeing up space and potentially unblocking other tiles.","['🍑', '🍎', '🍉', '🍎', '🍐']",7,45,4,"{'🍎': 3, '🍐': 3, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 5, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 5, '🍍': 6}",,
board-tile-3,🍒,4,2.0,Mistake,No immediate matches and could block useful tiles.,"['🍑', '🍎', '🍉', '🍎', '🍐']",7,45,4,"{'🍎': 3, '🍐': 3, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 5, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 5, '🍍': 6}",,
board-tile-44,🥭,1,4.5,Good,"Potential for future matches, though no immediate benefit.","['🍑', '🍎', '🍉', '🍎', '🍐']",7,45,4,"{'🍎': 3, '🍐': 3, '🍊': 2, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 5, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 5, '🍍': 6}",,
board-tile-22,🍇,4,6.0,Strategic,Opens up potential matches involving 🍇.,"['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-15,🍑,2,5.0,Inaccuracy,No immediate matches and less strategic than other options.,"['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-34,🍌,2,7.0,Good,Matches 🍌 with existing 🍌 in slot.,"['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-7,🍋,2,5.5,Strategic,Potential for future matches involving 🍋.,"['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-42,🍐,0,8.0,Brilliant,"Completes a critical 🍐 match, freeing up slots.","['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-11,🍉,4,6.5,Strategic,Opens up potential matches involving 🍉.,"['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-43,🍒,1,5.0,Inaccuracy,No immediate matches and less strategic than other options.,"['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-14,🍇,3,6.0,Strategic,Opens up potential matches involving 🍇.,"['🍓', '🍊', '🍎']",7,48,8,"{'🍎': 4, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 2, '🍉': 7, '🍇': 7, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 2}",,
board-tile-7,🍐,0,4.5,Inaccuracy,No immediate match and could block future opportunities.,"['🍌', '🍒']",7,55,6,"{'🍎': 6, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 2, '🍉': 6, '🍇': 4, '🍓': 2, '🍒': 4, '🍑': 7, '🥭': 2, '🍍': 6}",,
board-tile-28,🍊,4,6.0,Strategic,Potential to match with another 🍊 and open up new matches.,"['🍌', '🍒']",7,55,6,"{'🍎': 6, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 2, '🍉': 6, '🍇': 4, '🍓': 2, '🍒': 4, '🍑': 7, '🥭': 2, '🍍': 6}",,
board-tile-40,🍑,3,7.5,Good,"Matches with existing 🍌, freeing up slots and removing a tile.","['🍌', '🍒']",7,55,6,"{'🍎': 6, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 2, '🍉': 6, '🍇': 4, '🍓': 2, '🍒': 4, '🍑': 7, '🥭': 2, '🍍': 6}",,
board-tile-4,🍓,4,3.0,Mistake,No matches and could lead to a slot waste.,"['🍌', '🍒']",7,55,6,"{'🍎': 6, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 2, '🍉': 6, '🍇': 4, '🍓': 2, '🍒': 4, '🍑': 7, '🥭': 2, '🍍': 6}",,
board-tile-54,🍇,0,5.0,Inaccuracy,No immediate match and could block future opportunities.,"['🍌', '🍒']",7,55,6,"{'🍎': 6, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 2, '🍉': 6, '🍇': 4, '🍓': 2, '🍒': 4, '🍑': 7, '🥭': 2, '🍍': 6}",,
board-tile-38,🍒,1,8.0,Brilliant,"Completes a critical match, freeing up 3 slots and preventing a loss.","['🍌', '🍒']",7,55,6,"{'🍎': 6, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 2, '🍉': 6, '🍇': 4, '🍓': 2, '🍒': 4, '🍑': 7, '🥭': 2, '🍍': 6}",,
board-tile-4,🍒,1,8.0,Strategic,"Matches 🍒, clearing a slot and creating opportunities.","['🍋', '🍓']",7,56,6,"{'🍎': 7, '🍐': 3, '🍊': 2, '🍋': 3, '🍌': 5, '🍉': 4, '🍇': 5, '🍓': 6, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 6}",,
board-tile-17,🍑,0,5.0,Inaccuracy,Does not create a match and could block future opportunities.,"['🍋', '🍓']",7,56,6,"{'🍎': 7, '🍐': 3, '🍊': 2, '🍋': 3, '🍌': 5, '🍉': 4, '🍇': 5, '🍓': 6, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 6}",,
board-tile-28,🍒,3,8.0,Strategic,"Matches 🍒, clearing a slot and creating opportunities.","['🍋', '🍓']",7,56,6,"{'🍎': 7, '🍐': 3, '🍊': 2, '🍋': 3, '🍌': 5, '🍉': 4, '🍇': 5, '🍓': 6, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 6}",,
board-tile-24,🍒,3,8.0,Strategic,"Matches 🍒, clearing a slot and creating opportunities.","['🍋', '🍓']",7,56,6,"{'🍎': 7, '🍐': 3, '🍊': 2, '🍋': 3, '🍌': 5, '🍉': 4, '🍇': 5, '🍓': 6, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 6}",,
board-tile-14,🥭,4,7.0,Good,"Matches 🥭, clearing a slot and creating opportunities.","['🍋', '🍓']",7,56,6,"{'🍎': 7, '🍐': 3, '🍊': 2, '🍋': 3, '🍌': 5, '🍉': 4, '🍇': 5, '🍓': 6, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 6}",,
board-tile-49,🍊,2,6.0,Inaccuracy,Does not create a match and could block future opportunities.,"['🍋', '🍓']",7,56,6,"{'🍎': 7, '🍐': 3, '🍊': 2, '🍋': 3, '🍌': 5, '🍉': 4, '🍇': 5, '🍓': 6, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 6}",,
board-tile-47,🍑,3,8.0,Strategic,"Matches existing tile in collection, freeing a slot.",['🍑'],7,55,6,"{'🍎': 7, '🍐': 4, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 8, '🍇': 5, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 1, '🍍': 4}",,
board-tile-24,🍊,4,5.0,Inaccuracy,Does not complete a match and may block useful tiles.,['🍑'],7,55,6,"{'🍎': 7, '🍐': 4, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 8, '🍇': 5, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 1, '🍍': 4}",,
board-tile-50,🍐,0,4.0,Mistake,Does not complete a match and may create future complications.,['🍑'],7,55,6,"{'🍎': 7, '🍐': 4, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 8, '🍇': 5, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 1, '🍍': 4}",,
board-tile-2,🍇,3,6.0,Strategic,Potential to set up future matches but does not complete one now.,['🍑'],7,55,6,"{'🍎': 7, '🍐': 4, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 8, '🍇': 5, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 1, '🍍': 4}",,
board-tile-29,🥭,2,3.0,Inaccuracy,Does not complete a match and is not immediately useful.,['🍑'],7,55,6,"{'🍎': 7, '🍐': 4, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 8, '🍇': 5, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 1, '🍍': 4}",,
board-tile-1,🍎,4,7.0,Good,Completes a match and clears a tile from the board.,['🍑'],7,55,6,"{'🍎': 7, '🍐': 4, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 8, '🍇': 5, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 1, '🍍': 4}",,
board-tile-3,🍋,0,6.0,Inaccuracy,"No immediate match, risks filling the slot without creating one.",[],7,59,6,"{'🍎': 5, '🍐': 6, '🍊': 2, '🍋': 6, '🍌': 10, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-5,🥭,3,7.5,Strategic,"Unique symbol, potentially sets up future matches.",[],7,59,6,"{'🍎': 5, '🍐': 6, '🍊': 2, '🍋': 6, '🍌': 10, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-25,🍐,4,8.0,Good,"Common symbol, likely to create a match soon.",[],7,59,6,"{'🍎': 5, '🍐': 6, '🍊': 2, '🍋': 6, '🍌': 10, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-28,🍍,2,5.5,Inaccuracy,"Rare symbol, unlikely to create a match immediately.",[],7,59,6,"{'🍎': 5, '🍐': 6, '🍊': 2, '🍋': 6, '🍌': 10, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-38,🍎,2,7.0,Strategic,"Common symbol, potential to create a match.",[],7,59,6,"{'🍎': 5, '🍐': 6, '🍊': 2, '🍋': 6, '🍌': 10, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-19,🍎,1,8.5,Good,"Common symbol, likely to create a match soon.",[],7,59,6,"{'🍎': 5, '🍐': 6, '🍊': 2, '🍋': 6, '🍌': 10, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-47,🍒,2,4.5,Inaccuracy,Doesn't contribute to any immediate matches and adds a tile that is not immediately useful.,"['🍍', '🍍']",7,69,4,"{'🍎': 5, '🍐': 6, '🍊': 1, '🍋': 6, '🍌': 6, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 3, '🥭': 6, '🍍': 10}",,
board-tile-9,🍌,3,6.0,Strategic,"Adds a tile that can potentially set up a future match, though it doesn't complete one immediately.","['🍍', '🍍']",7,69,4,"{'🍎': 5, '🍐': 6, '🍊': 1, '🍋': 6, '🍌': 6, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 3, '🥭': 6, '🍍': 10}",,
board-tile-18,🥭,1,7.5,Good,"Completes a critical match and clears space, preventing a potential loss.","['🍍', '🍍']",7,69,4,"{'🍎': 5, '🍐': 6, '🍊': 1, '🍋': 6, '🍌': 6, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 3, '🥭': 6, '🍍': 10}",,
board-tile-22,🍑,4,5.5,Inaccuracy,Doesn't contribute to any immediate matches and adds a tile that is not immediately useful.,"['🍍', '🍍']",7,69,4,"{'🍎': 5, '🍐': 6, '🍊': 1, '🍋': 6, '🍌': 6, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 3, '🥭': 6, '🍍': 10}",,
board-tile-6,🍐,2,5.0,Inaccuracy,Doesn't complete any match and has limited future utility.,"['🍍', '🍉']",7,51,6,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 10, '🍍': 4}",,
board-tile-28,🍊,0,6.5,Strategic,Completes a match but doesn't open many new opportunities.,"['🍍', '🍉']",7,51,6,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 10, '🍍': 4}",,
board-tile-7,🍓,2,7.0,Good,Opens up potential matches and unblocks other tiles.,"['🍍', '🍉']",7,51,6,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 10, '🍍': 4}",,
board-tile-25,🍌,1,6.0,Strategic,Potential for future matches but doesn't complete one immediately.,"['🍍', '🍉']",7,51,6,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 10, '🍍': 4}",,
board-tile-47,🍓,2,7.5,Good,Completes a match and opens up strategic possibilities.,"['🍍', '🍉']",7,51,6,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 10, '🍍': 4}",,
board-tile-1,🍇,3,5.5,Inaccuracy,Doesn't complete any match and has limited future utility.,"['🍍', '🍉']",7,51,6,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 10, '🍍': 4}",,
board-tile-65,🍓,4,7.0,Strategic,Adds a tile that can potentially complete a match with existing tiles.,['🍒'],7,78,7,"{'🍎': 9, '🍐': 8, '🍊': 6, '🍋': 4, '🍌': 8, '🍉': 7, '🍇': 3, '🍓': 8, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
board-tile-63,🍑,0,6.0,Good,Opens up a tile that could be part of a future match.,['🍒'],7,78,7,"{'🍎': 9, '🍐': 8, '🍊': 6, '🍋': 4, '🍌': 8, '🍉': 7, '🍇': 3, '🍓': 8, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
