move_id,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id
board-tile-27,7.0,Good,Completes a 🍇 match and clears a slot.,"['🍎', '🍌']",7,31,6,"{'🍎': 1, '🍐': 3, '🍊': 3, '🍋': 4, '🍌': 3, '🍉': 3, '🍇': 5, '🍓': 1, '🍒': 2, '🍑': 1, '🥭': 4, '🍍': 1}",
board-tile-4,8.0,Brilliant,"Completes a 🍐 match and clears a slot, best use of turn.","['🍎', '🍌']",7,31,6,"{'🍎': 1, '🍐': 3, '🍊': 3, '🍋': 4, '🍌': 3, '🍉': 3, '🍇': 5, '🍓': 1, '🍒': 2, '🍑': 1, '🥭': 4, '🍍': 1}",
board-tile-0,6.0,Strategic,"Matches two '🏻👩‍🦳' tiles, but doesn't complete a set.","['🍋', '🍎', '🍉', '🍉', '🥭']",7,30,5,"{'🍎': 3, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 3, '🍉': 3, '🍇': 1, '🍓': 2, '🍒': 3, '🍑': 4, '🥭': 1, '🍍': 2}",
board-tile-22,7.0,Good,"Matches '➡️' tiles, potentially completing a set.","['🍋', '🍎', '🍉', '🍉', '🥭']",7,30,5,"{'🍎': 3, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 3, '🍉': 3, '🍇': 1, '🍓': 2, '🍒': 3, '🍑': 4, '🥭': 1, '🍍': 2}",
board-tile-20,7.0,Good,"Matches '➡️' tiles, potentially completing a set.","['🍋', '🍎', '🍉', '🍉', '🥭']",7,30,5,"{'🍎': 3, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 3, '🍉': 3, '🍇': 1, '🍓': 2, '🍒': 3, '🍑': 4, '🥭': 1, '🍍': 2}",
board-tile-12,8.0,Brilliant,"Completes a '➡️' set, freeing up space and preventing a loss.","['🍋', '🍎', '🍉', '🍉', '🥭']",7,30,5,"{'🍎': 3, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 3, '🍉': 3, '🍇': 1, '🍓': 2, '🍒': 3, '🍑': 4, '🥭': 1, '🍍': 2}",
board-tile-19,6.0,Strategic,"Matches two '🏻👩‍🦳' tiles, but doesn't complete a set.","['🍋', '🍎', '🍉', '🍉', '🥭']",7,30,5,"{'🍎': 3, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 3, '🍉': 3, '🍇': 1, '🍓': 2, '🍒': 3, '🍑': 4, '🥭': 1, '🍍': 2}",
board-tile-24,3.5,Inaccuracy,Doesn't complete any match and adds an uncommon tile.,"['🍒', '🍋', '🍓']",7,31,7,"{'🍎': 4, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 2, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 0, '🍑': 5, '🥭': 2, '🍍': 2}",
board-tile-26,4.0,Strategic,Potential to match with existing 🍑 tiles.,"['🍒', '🍋', '🍓']",7,31,7,"{'🍎': 4, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 2, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 0, '🍑': 5, '🥭': 2, '🍍': 2}",
board-tile-13,3.0,Inaccuracy,No immediate match and could block better options.,"['🍒', '🍋', '🍓']",7,31,7,"{'🍎': 4, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 2, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 0, '🍑': 5, '🥭': 2, '🍍': 2}",
board-tile-9,7.0,Brilliant,Completes a match and clears a slot.,"['🍒', '🍋', '🍓']",7,31,7,"{'🍎': 4, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 2, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 0, '🍑': 5, '🥭': 2, '🍍': 2}",
board-tile-29,4.5,Strategic,Potential to match with existing 🍑 tiles.,"['🍒', '🍋', '🍓']",7,31,7,"{'🍎': 4, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 2, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 0, '🍑': 5, '🥭': 2, '🍍': 2}",
board-tile-3,5.5,Good,Completes a match with existing 🍐 tile.,"['🍒', '🍋', '🍓']",7,31,7,"{'🍎': 4, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 2, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 0, '🍑': 5, '🥭': 2, '🍍': 2}",
board-tile-5,6.5,Good,Completes a match and clears a slot.,"['🍒', '🍋', '🍓']",7,31,7,"{'🍎': 4, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 2, '🍉': 2, '🍇': 3, '🍓': 5, '🍒': 0, '🍑': 5, '🥭': 2, '🍍': 2}",
board-tile-15,2.5,Inaccuracy,Does not match any existing tiles and risks filling the collection slot.,"['🍒', '🍓', '🍐']",7,74,3,"{'🍎': 6, '🍐': 5, '🍊': 5, '🍋': 7, '🍌': 7, '🍉': 8, '🍇': 5, '🍓': 3, '🍒': 5, '🍑': 9, '🥭': 10, '🍍': 4}",
board-tile-47,2.5,Inaccuracy,Does not match any existing tiles and risks filling the collection slot.,"['🍒', '🍓', '🍐']",7,74,3,"{'🍎': 6, '🍐': 5, '🍊': 5, '🍋': 7, '🍌': 7, '🍉': 8, '🍇': 5, '🍓': 3, '🍒': 5, '🍑': 9, '🥭': 10, '🍍': 4}",
board-tile-44,7.0,Strategic,"Matches with two other tiles, freeing up valuable space.","['🍒', '🍓', '🍐']",7,74,3,"{'🍎': 6, '🍐': 5, '🍊': 5, '🍋': 7, '🍌': 7, '🍉': 8, '🍇': 5, '🍓': 3, '🍒': 5, '🍑': 9, '🥭': 10, '🍍': 4}",
board-tile-25,7.0,Strategic,"Matches 🍋 with existing 🍋, freeing up a slot.","['🍉', '🍑']",7,61,7,"{'🍎': 4, '🍐': 3, '🍊': 6, '🍋': 7, '🍌': 9, '🍉': 4, '🍇': 5, '🍓': 4, '🍒': 8, '🍑': 5, '🥭': 2, '🍍': 4}",
board-tile-26,9.0,Brilliant,"Completes a critical 🍉 match, freeing up 3 slots.","['🍉', '🍑']",7,61,7,"{'🍎': 4, '🍐': 3, '🍊': 6, '🍋': 7, '🍌': 9, '🍉': 4, '🍇': 5, '🍓': 4, '🍒': 8, '🍑': 5, '🥭': 2, '🍍': 4}",
board-tile-14,6.0,Good,"Matches 🍌 with existing 🍌, but less impactful.","['🍉', '🍑']",7,61,7,"{'🍎': 4, '🍐': 3, '🍊': 6, '🍋': 7, '🍌': 9, '🍉': 4, '🍇': 5, '🍓': 4, '🍒': 8, '🍑': 5, '🥭': 2, '🍍': 4}",
board-tile-31,6.0,Good,"Matches 🍌 with existing 🍌, but less impactful.","['🍉', '🍑']",7,61,7,"{'🍎': 4, '🍐': 3, '🍊': 6, '🍋': 7, '🍌': 9, '🍉': 4, '🍇': 5, '🍓': 4, '🍒': 8, '🍑': 5, '🥭': 2, '🍍': 4}",
board-tile-50,6.0,Good,"Matches 🍌 with existing 🍌, but less impactful.","['🍉', '🍑']",7,61,7,"{'🍎': 4, '🍐': 3, '🍊': 6, '🍋': 7, '🍌': 9, '🍉': 4, '🍇': 5, '🍓': 4, '🍒': 8, '🍑': 5, '🥭': 2, '🍍': 4}",
board-tile-60,5.0,Inaccuracy,"Adds 🍑 without immediate match, less strategic.","['🍉', '🍑']",7,61,7,"{'🍎': 4, '🍐': 3, '🍊': 6, '🍋': 7, '🍌': 9, '🍉': 4, '🍇': 5, '🍓': 4, '🍒': 8, '🍑': 5, '🥭': 2, '🍍': 4}",
board-tile-4,5.0,Inaccuracy,"Adds 🍊 without immediate match, less strategic.","['🍉', '🍑']",7,61,7,"{'🍎': 4, '🍐': 3, '🍊': 6, '🍋': 7, '🍌': 9, '🍉': 4, '🍇': 5, '🍓': 4, '🍒': 8, '🍑': 5, '🥭': 2, '🍍': 4}",
board-tile-27,4.5,Inaccuracy,Does not contribute to immediate matches and is not a critical tile.,['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-15,3.0,Mistake,Does not contribute to immediate matches and is not a critical tile.,['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-13,5.0,Strategic,Potential to start a match with 🍊 tiles.,['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-7,6.5,Good,"Matches 🍎 tiles, freeing up space.",['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-17,5.5,Strategic,Potential to start a match with 🍇 tiles.,['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-32,5.0,Strategic,Potential to start a match with 🍊 tiles.,['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-10,3.0,Mistake,Does not contribute to immediate matches and is not a critical tile.,['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-34,6.5,Good,"Matches 🍎 tiles, freeing up space.",['🍓'],7,37,8,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 1, '🍉': 4, '🍇': 6, '🍓': 3, '🍒': 2, '🍑': 1, '🥭': 6, '🍍': 2}",
board-tile-12,5.0,Inaccuracy,"Adds another 🍒 tile, unlikely to form a match soon.",['🍑'],7,35,7,"{'🍎': 2, '🍐': 2, '🍊': 2, '🍋': 2, '🍌': 4, '🍉': 3, '🍇': 2, '🍓': 3, '🍒': 7, '🍑': 4, '🥭': 3, '🍍': 1}",
board-tile-18,7.0,Strategic,Unlocks a 🍓 tile and sets up potential future matches.,['🍑'],7,35,7,"{'🍎': 2, '🍐': 2, '🍊': 2, '🍋': 2, '🍌': 4, '🍉': 3, '🍇': 2, '🍓': 3, '🍒': 7, '🍑': 4, '🥭': 3, '🍍': 1}",
board-tile-4,5.0,Inaccuracy,"Adds another 🍒 tile, unlikely to form a match soon.",['🍑'],7,35,7,"{'🍎': 2, '🍐': 2, '🍊': 2, '🍋': 2, '🍌': 4, '🍉': 3, '🍇': 2, '🍓': 3, '🍒': 7, '🍑': 4, '🥭': 3, '🍍': 1}",
board-tile-20,6.0,Strategic,"Completes a 🍎 match, freeing up space.",['🍑'],7,35,7,"{'🍎': 2, '🍐': 2, '🍊': 2, '🍋': 2, '🍌': 4, '🍉': 3, '🍇': 2, '🍓': 3, '🍒': 7, '🍑': 4, '🥭': 3, '🍍': 1}",
board-tile-13,5.0,Inaccuracy,"Adds another 🍒 tile, unlikely to form a match soon.",['🍑'],7,35,7,"{'🍎': 2, '🍐': 2, '🍊': 2, '🍋': 2, '🍌': 4, '🍉': 3, '🍇': 2, '🍓': 3, '🍒': 7, '🍑': 4, '🥭': 3, '🍍': 1}",
board-tile-30,7.0,Strategic,Unlocks a 🍓 tile and sets up potential future matches.,['🍑'],7,35,7,"{'🍎': 2, '🍐': 2, '🍊': 2, '🍋': 2, '🍌': 4, '🍉': 3, '🍇': 2, '🍓': 3, '🍒': 7, '🍑': 4, '🥭': 3, '🍍': 1}",
board-tile-2,5.0,Inaccuracy,"Adds another 🍒 tile, unlikely to form a match soon.",['🍑'],7,35,7,"{'🍎': 2, '🍐': 2, '🍊': 2, '🍋': 2, '🍌': 4, '🍉': 3, '🍇': 2, '🍓': 3, '🍒': 7, '🍑': 4, '🥭': 3, '🍍': 1}",
board-tile-56,7.5,Strategic,"Matches three 🍇 tiles, clearing them and creating new opportunities.","['🍑', '🍒', '🍐']",7,57,4,"{'🍎': 3, '🍐': 6, '🍊': 6, '🍋': 6, '🍌': 3, '🍉': 4, '🍇': 9, '🍓': 2, '🍒': 7, '🍑': 5, '🥭': 5, '🍍': 1}",
board-tile-43,8.0,Brilliant,"Completes a critical match, freeing up space and improving future moves.","['🍑', '🍒', '🍐']",7,57,4,"{'🍎': 3, '🍐': 6, '🍊': 6, '🍋': 6, '🍌': 3, '🍉': 4, '🍇': 9, '🍓': 2, '🍒': 7, '🍑': 5, '🥭': 5, '🍍': 1}",
board-tile-40,6.5,Good,Helps set up potential matches but doesn't immediately clear any tiles.,"['🍑', '🍒', '🍐']",7,57,4,"{'🍎': 3, '🍐': 6, '🍊': 6, '🍋': 6, '🍌': 3, '🍉': 4, '🍇': 9, '🍓': 2, '🍒': 7, '🍑': 5, '🥭': 5, '🍍': 1}",
board-tile-10,6.0,Inaccuracy,Doesn't contribute to immediate matches and could block future opportunities.,"['🍑', '🍒', '🍐']",7,57,4,"{'🍎': 3, '🍐': 6, '🍊': 6, '🍋': 6, '🍌': 3, '🍉': 4, '🍇': 9, '🍓': 2, '🍒': 7, '🍑': 5, '🥭': 5, '🍍': 1}",
board-tile-8,6.5,Strategic,"Matches three 🍎 tiles, freeing up slots and creating new opportunities.","['🍇', '🍑', '🍒', '🍒', '🍓']",7,67,6,"{'🍎': 8, '🍐': 3, '🍊': 6, '🍋': 6, '🍌': 4, '🍉': 7, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 4, '🍍': 4}",
board-tile-38,7.0,Good,Frees up a slot and sets up potential future matches.,"['🍇', '🍑', '🍒', '🍒', '🍓']",7,67,6,"{'🍎': 8, '🍐': 3, '🍊': 6, '🍋': 6, '🍌': 4, '🍉': 7, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 4, '🍍': 4}",
board-tile-40,5.5,Inaccuracy,Does not immediately create a match but could block future matches.,"['🍇', '🍑', '🍒', '🍒', '🍓']",7,67,6,"{'🍎': 8, '🍐': 3, '🍊': 6, '🍋': 6, '🍌': 4, '🍉': 7, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 4, '🍍': 4}",
board-tile-51,8.0,Brilliant,"Completes a critical match, freeing up 3 slots and preventing a loss.","['🍇', '🍑', '🍒', '🍒', '🍓']",7,67,6,"{'🍎': 8, '🍐': 3, '🍊': 6, '🍋': 6, '🍌': 4, '🍉': 7, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 4, '🍍': 4}",
board-tile-62,6.0,Strategic,"Matches three 🍋 tiles, freeing up slots and creating new opportunities.","['🍇', '🍑', '🍒', '🍒', '🍓']",7,67,6,"{'🍎': 8, '🍐': 3, '🍊': 6, '🍋': 6, '🍌': 4, '🍉': 7, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 4, '🍍': 4}",
board-tile-10,7.5,Good,Frees up a slot and sets up potential future matches.,"['🍇', '🍑', '🍒', '🍒', '🍓']",7,67,6,"{'🍎': 8, '🍐': 3, '🍊': 6, '🍋': 6, '🍌': 4, '🍉': 7, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 8, '🥭': 4, '🍍': 4}",
board-tile-23,7.5,Strategic,"Matches 🍓, potentially clearing the slot and opening new opportunities.","['🍐', '🍍', '🍍', '🍍']",7,52,6,"{'🍎': 5, '🍐': 1, '🍊': 4, '🍋': 11, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 2, '🍍': 4}",
board-tile-32,8.0,Good,"Completes a 🍍 match, freeing up crucial slots.","['🍐', '🍍', '🍍', '🍍']",7,52,6,"{'🍎': 5, '🍐': 1, '🍊': 4, '🍋': 11, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 2, '🍍': 4}",
board-tile-22,7.0,Strategic,"Matches 🍓, aligning for potential future matches.","['🍐', '🍍', '🍍', '🍍']",7,52,6,"{'🍎': 5, '🍐': 1, '🍊': 4, '🍋': 11, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 2, '🍍': 4}",
board-tile-10,6.5,Inaccuracy,"No immediate match, could block other useful tiles.","['🍐', '🍍', '🍍', '🍍']",7,52,6,"{'🍎': 5, '🍐': 1, '🍊': 4, '🍋': 11, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 2, '🍍': 4}",
board-tile-16,7.5,Strategic,"Matches 🍓, aligning for potential future matches.","['🍐', '🍍', '🍍', '🍍']",7,52,6,"{'🍎': 5, '🍐': 1, '🍊': 4, '🍋': 11, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 2, '🍍': 4}",
board-tile-26,6.0,Inaccuracy,"No immediate match, could block other useful tiles.","['🍐', '🍍', '🍍', '🍍']",7,52,6,"{'🍎': 5, '🍐': 1, '🍊': 4, '🍋': 11, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 5, '🍒': 6, '🍑': 3, '🥭': 2, '🍍': 4}",
board-tile-65,6.0,Strategic,"Blocks 🍊, potentially preventing a match and wasting a slot.","['🍑', '🍋']",7,66,7,"{'🍎': 5, '🍐': 9, '🍊': 7, '🍋': 5, '🍌': 8, '🍉': 1, '🍇': 3, '🍓': 7, '🍒': 4, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-22,8.0,Good,"Matches 🍐, freeing up 3 slots and preventing a loss.","['🍑', '🍋']",7,66,7,"{'🍎': 5, '🍐': 9, '🍊': 7, '🍋': 5, '🍌': 8, '🍉': 1, '🍇': 3, '🍓': 7, '🍒': 4, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-64,4.0,Inaccuracy,"Blocks 🍒, not immediately useful and could delay clearing.","['🍑', '🍋']",7,66,7,"{'🍎': 5, '🍐': 9, '🍊': 7, '🍋': 5, '🍌': 8, '🍉': 1, '🍇': 3, '🍓': 7, '🍒': 4, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-34,7.0,Strategic,"Completes a critical match, freeing up 3 slots and preventing a loss.","['🍑', '🍋']",7,66,7,"{'🍎': 5, '🍐': 9, '🍊': 7, '🍋': 5, '🍌': 8, '🍉': 1, '🍇': 3, '🍓': 7, '🍒': 4, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-40,6.0,Strategic,"Blocks 🍊, potentially preventing a match and wasting a slot.","['🍑', '🍋']",7,66,7,"{'🍎': 5, '🍐': 9, '🍊': 7, '🍋': 5, '🍌': 8, '🍉': 1, '🍇': 3, '🍓': 7, '🍒': 4, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-46,5.0,Inaccuracy,"Blocks 🍌, not immediately useful and could delay clearing.","['🍑', '🍋']",7,66,7,"{'🍎': 5, '🍐': 9, '🍊': 7, '🍋': 5, '🍌': 8, '🍉': 1, '🍇': 3, '🍓': 7, '🍒': 4, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-42,5.0,Inaccuracy,"Blocks 🍍, not immediately useful and could delay clearing.","['🍑', '🍋']",7,66,7,"{'🍎': 5, '🍐': 9, '🍊': 7, '🍋': 5, '🍌': 8, '🍉': 1, '🍇': 3, '🍓': 7, '🍒': 4, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-27,2.5,Inaccuracy,This tile does not contribute to any immediate matches.,[],7,32,3,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 4, '🍑': 1, '🥭': 3, '🍍': 2}",
board-tile-5,7.5,Strategic,"Completes a critical match, freeing up valuable slots.",[],7,32,3,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 4, '🍑': 1, '🥭': 3, '🍍': 2}",
board-tile-12,5.0,Good,Helps set up potential future matches without immediate risk.,[],7,32,3,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 2, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 4, '🍑': 1, '🥭': 3, '🍍': 2}",
board-tile-45,8.0,Strategic,"Adds 🍋, setting up potential future matches.",[],7,51,5,"{'🍎': 5, '🍐': 5, '🍊': 4, '🍋': 7, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 0, '🍍': 2}",
board-tile-33,3.0,Inaccuracy,Adds 🍑 with no immediate matches.,[],7,51,5,"{'🍎': 5, '🍐': 5, '🍊': 4, '🍋': 7, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 0, '🍍': 2}",
board-tile-5,7.0,Good,"Adds 🍓, unblocking other tiles.",[],7,51,5,"{'🍎': 5, '🍐': 5, '🍊': 4, '🍋': 7, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 0, '🍍': 2}",
board-tile-32,8.0,Strategic,"Adds 🍊, setting up potential future matches.",[],7,51,5,"{'🍎': 5, '🍐': 5, '🍊': 4, '🍋': 7, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 0, '🍍': 2}",
board-tile-7,9.0,Brilliant,"Adds 🍌, completing a match immediately.",[],7,51,5,"{'🍎': 5, '🍐': 5, '🍊': 4, '🍋': 7, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 0, '🍍': 2}",
board-tile-24,6.5,Strategic,"Matches 🍐 in collection, potentially setting up future matches.","['🍐', '🍍', '🍇']",7,30,5,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 3, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 1, '🍑': 3, '🥭': 6, '🍍': 1}",
board-tile-21,9.0,Brilliant,"Completes a 🍐 match, freeing 3 slots and preventing a loss.","['🍐', '🍍', '🍇']",7,30,5,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 3, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 1, '🍑': 3, '🥭': 6, '🍍': 1}",
board-tile-25,7.0,Good,"Matches 🍇 in collection, clearing one tile.","['🍐', '🍍', '🍇']",7,30,5,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 3, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 1, '🍑': 3, '🥭': 6, '🍍': 1}",
board-tile-29,5.5,Strategic,"Opens up potential matches with 🍑, but not immediate.","['🍐', '🍍', '🍇']",7,30,5,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 3, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 1, '🍑': 3, '🥭': 6, '🍍': 1}",
board-tile-19,6.0,Inaccuracy,Doesn't complete any immediate matches and could block better options.,"['🍐', '🍍', '🍇']",7,30,5,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 3, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 1, '🍑': 3, '🥭': 6, '🍍': 1}",
board-tile-33,8.0,Strategic,"Completes a triple 🍑, freeing 3 slots and unblocking other tiles.","['🍌', '🥭', '🍑', '🍇']",7,47,7,"{'🍎': 7, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 3, '🍒': 3, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-27,5.5,Inaccuracy,Doesn't contribute to immediate matches and could block useful tiles.,"['🍌', '🥭', '🍑', '🍇']",7,47,7,"{'🍎': 7, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 3, '🍒': 3, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-15,7.0,Good,"Matches 🍋, preventing it from blocking future matches.","['🍌', '🥭', '🍑', '🍇']",7,47,7,"{'🍎': 7, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 3, '🍒': 3, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-29,5.5,Inaccuracy,Doesn't contribute to immediate matches and could block useful tiles.,"['🍌', '🥭', '🍑', '🍇']",7,47,7,"{'🍎': 7, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 3, '🍒': 3, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-13,6.5,Strategic,"Matches 🍋, setting up future combinations.","['🍌', '🥭', '🍑', '🍇']",7,47,7,"{'🍎': 7, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 3, '🍒': 3, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-21,6.0,Strategic,"Matches 🍇, potentially unblocking other tiles.","['🍌', '🥭', '🍑', '🍇']",7,47,7,"{'🍎': 7, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 3, '🍒': 3, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-43,5.0,Inaccuracy,Doesn't contribute to immediate matches and could block useful tiles.,"['🍌', '🥭', '🍑', '🍇']",7,47,7,"{'🍎': 7, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 3, '🍒': 3, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-50,7.5,Strategic,"Adds a 🍌 tile, setting up potential future matches.",[],7,57,6,"{'🍎': 5, '🍐': 3, '🍊': 8, '🍋': 3, '🍌': 6, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 3, '🍑': 1, '🥭': 8, '🍍': 3}",
board-tile-51,8.0,Good,"Removes a 🍇 tile, potentially unblocking others.",[],7,57,6,"{'🍎': 5, '🍐': 3, '🍊': 8, '🍋': 3, '🍌': 6, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 3, '🍑': 1, '🥭': 8, '🍍': 3}",
board-tile-27,8.5,Brilliant,"Completes a 🍊 match, clearing 3 tiles and freeing up slots.",[],7,57,6,"{'🍎': 5, '🍐': 3, '🍊': 8, '🍋': 3, '🍌': 6, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 3, '🍑': 1, '🥭': 8, '🍍': 3}",
board-tile-30,6.5,Inaccuracy,Adds a 🍋 tile without immediate matches.,[],7,57,6,"{'🍎': 5, '🍐': 3, '🍊': 8, '🍋': 3, '🍌': 6, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 3, '🍑': 1, '🥭': 8, '🍍': 3}",
board-tile-39,7.0,Strategic,"Adds a 🍉 tile, setting up potential future matches.",[],7,57,6,"{'🍎': 5, '🍐': 3, '🍊': 8, '🍋': 3, '🍌': 6, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 3, '🍑': 1, '🥭': 8, '🍍': 3}",
board-tile-12,6.0,Inaccuracy,Adds a 🍇 tile without immediate matches.,[],7,57,6,"{'🍎': 5, '🍐': 3, '🍊': 8, '🍋': 3, '🍌': 6, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 3, '🍑': 1, '🥭': 8, '🍍': 3}",
